mguser12 pts/8 23.79.236.14 Tue Apr 12 10.06 - 13.17 03.10 
mguser18 pts/10 23.79.236.14 Tue Apr 12 10.05 - 10.07 00.01 
mguser20 pts/34 23.79.236.14 Tue Apr 12 09.58 - 13.21 03.22 
mguser21 pts/33 23.79.236.14 Tue Apr 12 09.56 - 11.10 01.13 
mguser10 pts/32 23.79.236.14 Tue Apr 12 09.55 - 12.27 02.31 
mguser7 pts/31 23.79.236.14 Tue Apr 12 09.55 - 12.20 02.24 
mguser8 pts/30 23.79.236.14 Tue Apr 12 09.55 - 13.17 03.22 
mguser3 pts/29 23.79.236.14 Tue Apr 12 09.54 - 10.22 00.27 
mguser17 pts/28 23.79.236.14 Tue Apr 12 09.53 - 12.04 02.10 
mguser13 pts/27 23.79.236.14 Tue Apr 12 09.53 - 10.30 00.37 
mguser18 pts/26 23.79.236.14 Tue Apr 12 09.50 - 10.05 00.14 
mguser19 pts/25 23.79.236.14 Tue Apr 12 09.50 - 14.07 04.16 
mguser14 pts/24 23.79.236.14 Tue Apr 12 09.50 - 14.13 04.22 
mguser9 pts/23 23.79.236.14 Tue Apr 12 09.50 - 10.45 00.55 
mguser5 pts/22 23.79.236.14 Tue Apr 12 09.50 - 12.22 02.32 
mguser11 pts/21 23.79.236.14 Tue Apr 12 09.45 - 10.23 00.37 
mguser2 pts/20 23.79.236.14 Tue Apr 12 09.40 - 11.07 01.26 
mguser4 pts/19 23.79.236.14 Tue Apr 12 09.39 - 12.02 02.22 
mguser15 pts/18 23.79.236.14 Tue Apr 12 09.34 - 12.03 02.28 
mguser12 pts/17 23.79.236.14 Tue Apr 12 09.29 - 11.43 02.14 
mguser1 pts/16 23.79.236.14 Tue Apr 12 09.26 - 14.06 04.39 
mguser17 pts/15 23.79.236.14 Tue Apr 12 07.58 - 10.09 02.11 
mguser17 pts/15 23.79.236.14 Tue Apr 12 07.55 - 07.57 00.02 
mguser13 pts/1 23.79.236.14 Tue Apr 12 07.53 - 10.08 02.15 
mguser19 pts/14 23.79.236.14 Tue Apr 12 07.49 - 10.08 02.19 
mguser21 pts/13 23.79.236.14 Tue Apr 12 07.48 - 10.10 02.21 
mguser20 pts/12 23.79.236.14 Tue Apr 12 07.45 - 10.08 02.22 
mguser9 pts/11 23.79.236.14 Tue Apr 12 07.45 - 10.05 02.20 
mguser10 pts/10 23.79.236.14 Tue Apr 12 07.44 - 10.04 02.19 
mguser14 pts/9 23.79.236.14 Tue Apr 12 07.28 - 10.44 03.15 
mguser12 pts/8 23.79.236.14 Tue Apr 12 07.27 - 10.05 02.38 
mguser6 pts/7 23.79.236.14 Tue Apr 12 07.26 - 10.37 03.10 
mguser5 pts/5 23.79.236.14 Tue Apr 12 07.26 - 10.37 03.10 
mguser3 pts/6 23.79.236.14 Tue Apr 12 07.24 - 10.35 03.11 
mguser14 pts/5 23.79.236.14 Tue Apr 12 07.24 - 07.25 00.01 
mguser4 pts/4 23.79.236.14 Tue Apr 12 07.21 - 10.33 03.11 
mguser11 pts/3 23.79.236.14 Tue Apr 12 07.21 - 10.33 03.12 
mguser1 pts/2 23.79.236.14 Tue Apr 12 07.19 - 10.44 03.24 
mguser29 pts/0 23.79.236.14 Tue Apr 12 07.08 - 10.11 03.03 
mguser11 pts/3 23.79.236.14 Tue Apr 12 05.29 - 05.32 00.02 
mguser13 pts/2 23.79.236.14 Tue Apr 12 04.45 - 06.57 02.12 
mguser14 pts/1 23.79.236.14 Tue Apr 12 04.39 - 07.50 03.10 
mguser1 pts/0 23.79.236.14 Tue Apr 12 04.35 - 07.04 02.28 
mguser19 pts/3 23.79.236.14 Mon Apr 11 13.57 - 16.13 02.15 
mguser29 pts/2 23.79.236.14 Mon Apr 11 12.33 - 16.14 03.41 
mguser18 pts/1 23.79.236.14 Mon Apr 11 12.16 - 14.14 01.58 
mguser19 pts/0 23.79.236.14 Mon Apr 11 11.51 - 15.02 03.11 
mguser19 pts/8 23.79.236.14 Mon Apr 11 07.33 - 09.44 02.11 
mguser6 pts/8 23.79.236.14 Mon Apr 11 06.56 - 07.11 00.14 
mguser6 pts/8 23.79.236.14 Mon Apr 11 06.45 - 06.46 00.01 
mguser19 pts/8 23.79.236.14 Mon Apr 11 06.44 - 06.44 00.00 
mguser6 pts/8 23.79.236.14 Mon Apr 11 06.43 - 06.43 00.00 
mguser18 pts/4 23.79.236.14 Mon Apr 11 06.24 - 08.36 02.12 
mguser14 pts/1 23.79.236.14 Mon Apr 11 05.55 - 08.07 02.11 
mguser1 pts/0 23.79.236.14 Mon Apr 11 05.52 - 08.14 02.21 
mguser14 pts/14 23.79.236.14 Mon Apr 11 05.47 - 05.55 00.07 
mguser17 pts/13 23.79.236.14 Mon Apr 11 05.47 - 08.01 02.13 
mguser11 pts/11 23.79.236.14 Mon Apr 11 05.47 - 05.53 00.05 
mguser7 pts/12 23.79.236.14 Mon Apr 11 05.45 - 07.57 02.11 
mguser10 pts/11 23.79.236.14 Mon Apr 11 05.45 - 05.46 00.01 
mguser3 pts/10 23.79.236.14 Mon Apr 11 05.45 - 08.01 02.16 
mguser9 pts/9 23.79.236.14 Mon Apr 11 05.44 - 07.56 02.11 
mguser2 pts/8 23.79.236.14 Mon Apr 11 05.44 - 06.06 00.21 
mguser5 pts/7 23.79.236.14 Mon Apr 11 05.44 - 08.03 02.19 
mguser6 pts/6 23.79.236.14 Mon Apr 11 05.44 - 08.15 02.31 
mguser13 pts/5 23.79.236.14 Mon Apr 11 05.44 - 08.07 02.23 
mguser12 pts/4 23.79.236.14 Mon Apr 11 05.43 - 05.52 00.09 
mguser15 pts/3 23.79.236.14 Mon Apr 11 05.43 - 08.02 02.19 
mguser4 pts/2 23.79.236.14 Mon Apr 11 05.43 - 08.05 02.22 
mguser1 pts/1 23.79.236.14 Mon Apr 11 05.42 - 05.51 00.08 
mguser8 pts/0 23.79.236.14 Mon Apr 11 05.42 - 05.49 00.06 
